Selected_assists,Selected_assistsTurnoverRatio,Selected_benchPoints,Selected_biggestLead,Selected_biggestLeadScore,Selected_biggestScoringRun,Selected_biggestScoringRunScore,Selected_blocks,Selected_blocksReceived,Selected_fastBreakPointsAttempted,Selected_fastBreakPointsMade,Selected_fastBreakPointsPercentage,Selected_fieldGoalsAttempted,Selected_fieldGoalsEffectiveAdjusted,Selected_fieldGoalsMade,Selected_fieldGoalsPercentage,Selected_foulsOffensive,Selected_foulsDrawn,Selected_foulsPersonal,Selected_foulsTeam,Selected_foulsTechnical,Selected_foulsTeamTechnical,Selected_freeThrowsAttempted,Selected_freeThrowsMade,Selected_freeThrowsPercentage,Selected_leadChanges,Selected_minutes,Selected_minutesCalculated,Selected_points,Selected_pointsAgainst,Selected_pointsFastBreak,Selected_pointsFromTurnovers,Selected_pointsInThePaint,Selected_pointsInThePaintAttempted,Selected_pointsInThePaintMade,Selected_pointsInThePaintPercentage,Selected_pointsSecondChance,Selected_reboundsDefensive,Selected_reboundsOffensive,Selected_reboundsPersonal,Selected_reboundsTeam,Selected_reboundsTeamDefensive,Selected_reboundsTeamOffensive,Selected_reboundsTotal,Selected_secondChancePointsAttempted,Selected_secondChancePointsMade,Selected_secondChancePointsPercentage,Selected_steals,Selected_threePointersAttempted,Selected_threePointersMade,Selected_threePointersPercentage,Selected_timeLeading,Selected_timesTied,Selected_trueShootingAttempts,Selected_trueShootingPercentage,Selected_turnovers,Selected_turnoversTeam,Selected_turnoversTotal,Selected_twoPointersAttempted,Selected_twoPointersMade,Selected_twoPointersPercentage,Opponent_assists,Opponent_assistsTurnoverRatio,Opponent_benchPoints,Opponent_biggestLead,Opponent_biggestLeadScore,Opponent_biggestScoringRun,Opponent_biggestScoringRunScore,Opponent_blocks,Opponent_blocksReceived,Opponent_fastBreakPointsAttempted,Opponent_fastBreakPointsMade,Opponent_fastBreakPointsPercentage,Opponent_fieldGoalsAttempted,Opponent_fieldGoalsEffectiveAdjusted,Opponent_fieldGoalsMade,Opponent_fieldGoalsPercentage,Opponent_foulsOffensive,Opponent_foulsDrawn,Opponent_foulsPersonal,Opponent_foulsTeam,Opponent_foulsTechnical,Opponent_foulsTeamTechnical,Opponent_freeThrowsAttempted,Opponent_freeThrowsMade,Opponent_freeThrowsPercentage,Opponent_leadChanges,Opponent_minutes,Opponent_minutesCalculated,Opponent_points,Opponent_pointsAgainst,Opponent_pointsFastBreak,Opponent_pointsFromTurnovers,Opponent_pointsInThePaint,Opponent_pointsInThePaintAttempted,Opponent_pointsInThePaintMade,Opponent_pointsInThePaintPercentage,Opponent_pointsSecondChance,Opponent_reboundsDefensive,Opponent_reboundsOffensive,Opponent_reboundsPersonal,Opponent_reboundsTeam,Opponent_reboundsTeamDefensive,Opponent_reboundsTeamOffensive,Opponent_reboundsTotal,Opponent_secondChancePointsAttempted,Opponent_secondChancePointsMade,Opponent_secondChancePointsPercentage,Opponent_steals,Opponent_threePointersAttempted,Opponent_threePointersMade,Opponent_threePointersPercentage,Opponent_timeLeading,Opponent_timesTied,Opponent_trueShootingAttempts,Opponent_trueShootingPercentage,Opponent_turnovers,Opponent_turnoversTeam,Opponent_turnoversTotal,Opponent_twoPointersAttempted,Opponent_twoPointersMade,Opponent_twoPointersPercentage
21,2.33333333333333,27,30,68-38,14,49-22,8,3,7,6,0.857142857142857,95,0.552631578947368,47,0.49473684210526303,0,18,16,16,0,0,19,13,0.68421052631579,7,PT240M00.00S,PT240M,118,120,12,15,56,46,28,0.608695652173913,17,26,12,38,11,2,9,49,13,7,0.538461538461538,7,38,11,0.289473684210526,PT41M25.00S,3,103.36,0.570820433436532,7,2,9,57,36,0.631578947368421,30,2.30769230769231,25,4,101-105,14,49-22,3,8,10,6,0.6,87,0.632183908045977,46,0.528735632183908,2,16,18,16,0,0,17,10,0.5882352941176471,7,PT240M00.00S,PT240M,120,118,15,20,50,44,25,0.568181818181818,18,29,15,44,9,4,5,53,13,7,0.538461538461538,5,36,18,0.5,PT04M19.00S,3,94.48,0.635055038103302,13,0,13,51,28,0.549019607843137,118,120,0
28,2.33333333333333,27,13,124-111,9,66-64,3,3,5,3,0.6,86,0.633720930232558,44,0.511627906976744,0,18,9,9,1,0,17,15,0.882352941176471,18,PT240M00.00S,PT240M,124,113,8,11,38,26,19,0.730769230769231,23,29,12,41,6,1,5,47,13,10,0.769230769230769,5,48,21,0.4375,PT36M57.94S,7,93.48,0.663243474540009,12,0,12,38,23,0.605263157894737,36,5.14285714285714,32,7,6-13,9,66-64,3,3,12,8,0.666666666666666,82,0.628048780487805,47,0.573170731707317,0,9,18,18,2,0,11,10,0.9090909090909091,18,PT240M00.00S,PT240M,113,124,17,14,54,42,27,0.642857142857143,2,26,3,29,4,1,3,33,4,1,0.25,7,24,9,0.375,PT07M09.02S,7,86.84,0.6506218332565641,7,0,7,58,38,0.6551724137931041,124,113,1
31,4.42857142857143,36,27,127-100,10,55-46,5,1,11,6,0.545454545454545,89,0.617977528089888,47,0.528089887640449,0,23,15,15,0,0,27,19,0.7037037037037039,15,PT240M00.00S,PT240M,129,102,17,27,58,41,29,0.707317073170732,9,27,8,35,9,3,6,44,7,3,0.428571428571429,9,45,16,0.355555555555556,PT36M10.00S,10,100.88,0.639373513084853,7,0,7,44,31,0.7045454545454539,25,1.31578947368421,25,6,28-34,10,55-46,1,5,11,9,0.818181818181818,83,0.560240963855422,42,0.506024096385542,4,15,23,19,0,0,13,9,0.692307692307692,15,PT240M00.00S,PT240M,102,129,19,10,60,45,30,0.666666666666666,17,34,8,42,9,2,7,51,10,8,0.8,4,31,9,0.290322580645161,PT07M48.00S,10,88.72,0.574842200180343,18,1,19,52,33,0.634615384615385,129,102,1
25,2.77777777777778,22,21,78-99,10,107-110,5,6,6,4,0.666666666666666,85,0.576470588235294,40,0.470588235294118,3,25,18,15,1,0,29,24,0.827586206896552,2,PT240M00.00S,PT240M,122,119,13,16,28,27,14,0.5185185185185179,14,26,11,37,6,2,4,43,9,5,0.555555555555556,6,40,18,0.45,PT46M16.00S,2,97.76,0.623977086743044,9,0,9,45,22,0.488888888888889,20,1.33333333333333,44,2,7-5,11,94-104,6,5,5,2,0.4,84,0.636904761904762,45,0.535714285714286,3,18,25,22,0,0,14,12,0.857142857142857,2,PT240M00.00S,PT240M,119,122,4,13,38,32,19,0.59375,17,32,9,41,7,3,4,48,10,8,0.8,3,35,17,0.485714285714286,PT00M13.00S,2,90.16,0.659937888198758,14,1,15,49,28,0.5714285714285711,122,119,1
30,2.72727272727273,19,29,75-104,9,16-24,8,3,12,8,0.666666666666666,95,0.568421052631579,43,0.452631578947368,0,15,9,9,0,0,13,11,0.846153846153846,8,PT240M00.00S,PT240M,119,94,19,12,40,39,20,0.512820512820513,17,38,15,53,6,2,4,59,14,6,0.428571428571429,8,49,22,0.44897959183673497,PT42M51.00S,3,100.72,0.590746624305004,9,2,11,46,21,0.456521739130435,21,1.61538461538462,42,3,10-7,9,16-24,3,8,13,7,0.538461538461538,84,0.482142857142857,36,0.428571428571429,2,9,15,13,0,1,15,13,0.866666666666667,8,PT240M00.00S,PT240M,94,119,16,13,48,41,24,0.585365853658536,13,35,8,43,2,0,2,45,8,6,0.75,6,29,9,0.310344827586207,PT03M35.00S,3,90.6,0.518763796909492,12,1,13,55,27,0.490909090909091,119,94,1
30,2.0,42,36,92-56,10,68-37,6,5,11,6,0.545454545454545,87,0.632183908045977,43,0.494252873563218,4,20,17,13,1,0,24,20,0.833333333333334,0,PT240M00.00S,PT240M,130,104,18,22,36,28,18,0.642857142857143,22,31,12,43,8,3,5,51,12,7,0.583333333333333,9,50,24,0.48,PT45M51.00S,3,97.56,0.666256662566626,14,1,15,37,19,0.5135135135135139,24,1.5,41,0,,9,41-23,5,6,8,4,0.5,89,0.51685393258427,41,0.460674157303371,3,17,20,17,1,0,14,12,0.857142857142857,0,PT240M00.00S,PT240M,104,130,8,11,54,44,27,0.613636363636364,15,30,10,40,7,1,6,47,11,7,0.636363636363636,3,34,10,0.29411764705882404,PT00M00.00S,3,95.16,0.546448087431694,16,0,16,55,31,0.563636363636364,130,104,1
31,3.1,18,20,75-95,11,65-79,5,3,12,9,0.75,89,0.668539325842696,47,0.528089887640449,1,12,13,12,0,0,11,8,0.7272727272727271,3,PT240M00.00S,PT240M,127,112,24,18,40,33,20,0.606060606060606,11,27,6,33,6,2,4,39,6,4,0.666666666666666,12,50,25,0.5,PT35M56.00S,3,93.84,0.676683716965047,8,2,10,39,22,0.564102564102564,27,1.92857142857143,19,8,26-18,8,30-33,3,5,10,4,0.4,99,0.53030303030303,47,0.47474747474747503,1,13,12,11,0,1,10,7,0.7,3,PT240M00.00S,PT240M,112,127,8,6,50,46,25,0.543478260869565,24,32,19,51,10,3,7,61,23,11,0.478260869565217,4,31,11,0.354838709677419,PT10M39.00S,3,103.4,0.541586073500967,13,1,14,68,36,0.529411764705882,127,112,1
25,2.77777777777778,19,22,113-91,20,113-91,8,7,11,6,0.545454545454545,92,0.576086956521739,43,0.467391304347826,2,18,14,12,0,0,19,17,0.894736842105263,6,PT240M00.00S,PT240M,123,107,14,16,44,35,22,0.628571428571428,22,32,14,46,7,2,5,53,17,9,0.529411764705882,5,49,20,0.408163265306122,PT45M03.00S,0,100.36,0.612793941809486,8,1,9,43,23,0.5348837209302321,23,2.3,42,5,2-7,20,113-91,7,8,3,2,0.666666666666666,86,0.563953488372093,41,0.47674418604651203,3,14,18,15,0,0,11,10,0.9090909090909091,6,PT240M00.00S,PT240M,107,123,7,8,40,45,20,0.444444444444444,10,29,9,38,6,3,3,44,8,4,0.5,4,32,15,0.46875,PT02M41.00S,0,90.84,0.588947600176134,10,0,10,54,26,0.481481481481481,123,107,1
34,11.3333333333333,35,24,121-97,11,56-50,10,5,14,10,0.714285714285714,100,0.565,49,0.49,0,11,11,11,0,0,12,8,0.666666666666666,4,PT240M00.00S,PT240M,121,99,23,19,60,49,30,0.612244897959184,17,31,14,45,11,3,8,56,16,7,0.4375,7,40,15,0.375,PT46M38.00S,1,105.28,0.574658054711246,3,0,3,60,34,0.566666666666667,23,2.09090909090909,31,2,5-7,11,56-50,5,10,7,3,0.428571428571429,87,0.505747126436782,39,0.44827586206896597,1,11,11,10,0,0,11,11,1.0,4,PT240M00.00S,PT240M,99,121,6,4,44,46,22,0.478260869565217,15,29,9,38,9,4,5,47,13,7,0.538461538461538,3,28,10,0.357142857142857,PT00M30.00S,1,91.84,0.538980836236934,11,0,11,59,29,0.49152542372881397,121,99,1
29,2.41666666666667,27,15,60-45,9,77-74,4,1,5,3,0.6,94,0.569148936170213,46,0.48936170212766,1,14,12,11,1,0,13,10,0.769230769230769,4,PT240M00.00S,PT240M,117,107,7,16,60,48,30,0.625,17,30,13,43,7,2,5,50,12,7,0.583333333333333,7,39,15,0.384615384615385,PT40M07.00S,8,99.72,0.586642599277978,12,0,12,55,31,0.563636363636364,21,1.4,16,4,14-18,9,77-74,1,4,9,4,0.444444444444444,87,0.557471264367816,44,0.505747126436782,2,12,14,12,0,0,16,10,0.625,4,PT240M00.00S,PT240M,107,117,12,8,56,43,28,0.651162790697674,8,31,10,41,9,2,7,50,9,3,0.333333333333333,6,31,9,0.290322580645161,PT04M28.00S,8,94.04,0.568906848149724,14,1,15,56,35,0.625,117,107,1
